graph_id,pair,contract,scenario,deployGas,gasUsed,disableGasUsed,claimGasUsed,refundGasUsed,contractAddress,ok,error,caseDir
"hardholdout_ladder_opt4","B->X3|evm|fund:bx3","CTLCOnly","worst_claim","0x117fbb","72874","0","72874","","0x7ca0Ca4876FC7e93B2556c79aA36435BC08261aA","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/hardholdout_ladder_opt4/B-_X3_evm_fund_bx3_CTLCOnly_worst_claim"
"hardholdout_ladder_opt4","B->X3|evm|fund:bx3","CTLCOnly","refund","0x117faf","59561","0","","59561","0x586F56D2588d183AE35C6A7c964813502ECbb37b","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/hardholdout_ladder_opt4/B-_X3_evm_fund_bx3_CTLCOnly_refund"
"hardholdout_ladder_opt4","B->X4|evm|fund:bx4","CTLCOnly","best_claim","0x117fbb","72874","","72874","","0x1D43A07927084C85384444bE63b817befEdF03F6","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/hardholdout_ladder_opt4/B-_X4_evm_fund_bx4_CTLCOnly_best_claim"
"hardholdout_ladder_opt4","B->X4|evm|fund:bx4","CTLCOnly","worst_claim","0x117fbb","72874","0","72874","","0x08a463Eb1819238B85C94793Ef658d29AFc7e721","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/hardholdout_ladder_opt4/B-_X4_evm_fund_bx4_CTLCOnly_worst_claim"
"hardholdout_ladder_opt4","B->X4|evm|fund:bx4","CTLCOnly","refund","0x117faf","59561","0","","59561","0xb6730f6DEe253B3F0EC9e46BCBf45AECc4A84aa8","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/hardholdout_ladder_opt4/B-_X4_evm_fund_bx4_CTLCOnly_refund"
"hardholdout_ladder_opt4","D->B|evm|fund:db","CTLCMultipleEdges","best_claim","0x1996aa","71641","","71641","","0x6bf02652252b51dB548D7fdb09eD0Fdd075D91a3","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/hardholdout_ladder_opt4/D-_B_evm_fund_db_CTLCMultipleEdges_best_claim"
"hardholdout_ladder_opt4","D->B|evm|fund:db","CTLCMultipleEdges","worst_claim","0x1996aa","133192","52925","80267","","0xc999a7593055b00E069C54Cf6c55fD8808BD014a","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/hardholdout_ladder_opt4/D-_B_evm_fund_db_CTLCMultipleEdges_worst_claim"
"hardholdout_ladder_opt4","D->B|evm|fund:db","CTLCMultipleEdges","refund","0x1996aa","112464","52925","","59539","0x1dd8606c54aC4339b017c19307D8835117157157","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/hardholdout_ladder_opt4/D-_B_evm_fund_db_CTLCMultipleEdges_refund"
"hardholdout_ladder_opt4","X1->Y1|evm|fund:x1y1","CTLCOnly","best_claim","0x11263b","68747","","68747","","0xE93F568765F3A264475547c1edb234D0BF0f55d4","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/hardholdout_ladder_opt4/X1-_Y1_evm_fund_x1y1_CTLCOnly_best_claim"
"hardholdout_ladder_opt4","X1->Y1|evm|fund:x1y1","CTLCOnly","worst_claim","0x11262f","68747","0","68747","","0xE3d31733c2F94eeF2e9b293c5692d30D700e8766","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/hardholdout_ladder_opt4/X1-_Y1_evm_fund_x1y1_CTLCOnly_worst_claim"
"hardholdout_ladder_opt4","X1->Y1|evm|fund:x1y1","CTLCOnly","refund","0x11263b","59561","0","","59561","0x9dB5B925F48adf68EE36E4437500220c05D5D10D","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/hardholdout_ladder_opt4/X1-_Y1_evm_fund_x1y1_CTLCOnly_refund"
"hardholdout_ladder_opt4","X2->Y2|evm|fund:x2y2","CTLCOnly","best_claim","0x11263b","68747","","68747","","0x81F7f18b45EcB6Bb38B0ed223544695c9bE81ccC","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/hardholdout_ladder_opt4/X2-_Y2_evm_fund_x2y2_CTLCOnly_best_claim"
"hardholdout_ladder_opt4","X2->Y2|evm|fund:x2y2","CTLCOnly","worst_claim","0x11262f","68747","0","68747","","0xfC6dd34e649793aeF2799A5F85828796d03830A2","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/hardholdout_ladder_opt4/X2-_Y2_evm_fund_x2y2_CTLCOnly_worst_claim"
"hardholdout_ladder_opt4","X2->Y2|evm|fund:x2y2","CTLCOnly","refund","0x11263b","59561","0","","59561","0x1a936666e0dB486c0FD423f2032A6a3e35E2983A","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/hardholdout_ladder_opt4/X2-_Y2_evm_fund_x2y2_CTLCOnly_refund"
"hardholdout_ladder_opt4","X3->Y3|evm|fund:x3y3","CTLCOnly","best_claim","0x11262f","68747","","68747","","0xa2035B49fF2F469CD11f8edEeeAB48354Cfd4Faf","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/hardholdout_ladder_opt4/X3-_Y3_evm_fund_x3y3_CTLCOnly_best_claim"
"hardholdout_ladder_opt4","X3->Y3|evm|fund:x3y3","CTLCOnly","worst_claim","0x11263b","68747","0","68747","","0xe1f7badfDfb443C5Cb3Fe66a6511E88451375Ea0","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/hardholdout_ladder_opt4/X3-_Y3_evm_fund_x3y3_CTLCOnly_worst_claim"
"hardholdout_ladder_opt4","X3->Y3|evm|fund:x3y3","CTLCOnly","refund","0x11262f","59561","0","","59561","0x6390FDF7b17cCa665e6CfC6A3cDdba7B81AA2C2F","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/hardholdout_ladder_opt4/X3-_Y3_evm_fund_x3y3_CTLCOnly_refund"
"hardholdout_ladder_opt4","X4->Y4|evm|fund:x4y4","CTLCOnly","best_claim","0x11263b","68747","","68747","","0x4170aCa9A34c662CA9EE714e8B5447D4E6B052B7","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/hardholdout_ladder_opt4/X4-_Y4_evm_fund_x4y4_CTLCOnly_best_claim"
"hardholdout_ladder_opt4","X4->Y4|evm|fund:x4y4","CTLCOnly","worst_claim","0x11263b","68747","0","68747","","0x22A1dfD04c201Aea79aF613A21189aC50248DFd2","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/hardholdout_ladder_opt4/X4-_Y4_evm_fund_x4y4_CTLCOnly_worst_claim"
"hardholdout_ladder_opt4","X4->Y4|evm|fund:x4y4","CTLCOnly","refund","0x11263b","59561","0","","59561","0xEC25b0d13E0D35E15B8ACf98a6675c8461B12eB4","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/hardholdout_ladder_opt4/X4-_Y4_evm_fund_x4y4_CTLCOnly_refund"
"hardholdout_ladder_opt4","Y1->A|evm|fund:y1a","CTLCOnly","best_claim","0x10ccbb","64620","","64620","","0x2A205EA939c645353c9c5AeCd8b803df16C4D7F2","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/hardholdout_ladder_opt4/Y1-_A_evm_fund_y1a_CTLCOnly_best_claim"
"hardholdout_ladder_opt4","Y1->A|evm|fund:y1a","CTLCOnly","worst_claim","0x10ccbb","64620","0","64620","","0x8e94Bd9179AEF5EB5397358c153E1737F16eDf2A","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/hardholdout_ladder_opt4/Y1-_A_evm_fund_y1a_CTLCOnly_worst_claim"
"hardholdout_ladder_opt4","Y1->A|evm|fund:y1a","CTLCOnly","refund","0x10ccbb","59561","0","","59561","0xE3e49A1770716528aB137af9396971F4852d2b78","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/hardholdout_ladder_opt4/Y1-_A_evm_fund_y1a_CTLCOnly_refund"
"hardholdout_ladder_opt4","Y2->A|evm|fund:y2a","CTLCOnly","best_claim","0x10ccaf","64620","","64620","","0x3af26759e40B1E0Bafc61E0AC8F12a0c3DccfbED","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/hardholdout_ladder_opt4/Y2-_A_evm_fund_y2a_CTLCOnly_best_claim"
"hardholdout_ladder_opt4","Y2->A|evm|fund:y2a","CTLCOnly","worst_claim","0x10ccbb","64620","0","64620","","0xfE529877c1659DBea454396fb55804Cbc50C1AEA","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/hardholdout_ladder_opt4/Y2-_A_evm_fund_y2a_CTLCOnly_worst_claim"
"hardholdout_ladder_opt4","Y2->A|evm|fund:y2a","CTLCOnly","refund","0x10ccbb","59561","0","","59561","0x36f1f58D807F4EB8F479A6eF3c0da50e611829aA","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/hardholdout_ladder_opt4/Y2-_A_evm_fund_y2a_CTLCOnly_refund"
"hardholdout_ladder_opt4","Y3->A|evm|fund:y3a","CTLCOnly","best_claim","0x10ccbb","64620","","64620","","0x26156385e64967A6Dc3f6f32757d9e575dBe0c1e","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/hardholdout_ladder_opt4/Y3-_A_evm_fund_y3a_CTLCOnly_best_claim"
"hardholdout_ladder_opt4","Y3->A|evm|fund:y3a","CTLCOnly","worst_claim","0x10ccbb","64620","0","64620","","0x659d793B74E6E3A6e5c1129C8085FE9eb5C00E5f","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/hardholdout_ladder_opt4/Y3-_A_evm_fund_y3a_CTLCOnly_worst_claim"
"hardholdout_ladder_opt4","Y3->A|evm|fund:y3a","CTLCOnly","refund","0x10ccbb","59561","0","","59561","0x73af3ab0Dd819DeED3a06e47cbE5dbF084375456","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/hardholdout_ladder_opt4/Y3-_A_evm_fund_y3a_CTLCOnly_refund"
"hardholdout_ladder_opt4","Y4->A|evm|fund:y4a","CTLCOnly","best_claim","0x10ccbb","64620","","64620","","0xf2B98f89d402CAb1822E7B45b007aEbbAf4418e6","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/hardholdout_ladder_opt4/Y4-_A_evm_fund_y4a_CTLCOnly_best_claim"
"hardholdout_ladder_opt4","Y4->A|evm|fund:y4a","CTLCOnly","worst_claim","0x10ccbb","64620","0","64620","","0xb4A89751680e36f4aB5b4c458A8F252A87bA573B","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/hardholdout_ladder_opt4/Y4-_A_evm_fund_y4a_CTLCOnly_worst_claim"
"hardholdout_ladder_opt4","Y4->A|evm|fund:y4a","CTLCOnly","refund","0x10ccbb","59561","0","","59561","0x0bC8E821fA8533dBA896C44A041f74b2950eC91A","true","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/experiments/scale_trace/runs/hardholdout_ladder_opt4/Y4-_A_evm_fund_y4a_CTLCOnly_refund"
