source_kind,graph_id,family,pair,contract_type,scenario,num_levels,sum_options,max_options_per_level,pattern,has_multi_level,has_multi_option,disable_steps_worst,deploy_gas,best_claim_gas,worst_claim_gas,refund_gas,ok,source_path
random_analysis,random_v1_114,random_v1,C->D|evm|fund:cd,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1376922,84598,84598,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_114/analysis.csv
random_analysis,random_v1_114,random_v1,C->G|evm|fund:cg,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1239462,71629,71629,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_114/analysis.csv
random_analysis,random_v1_114,random_v1,D->E|evm|fund:de,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1331098,80267,80267,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_114/analysis.csv
random_analysis,random_v1_114,random_v1,E->F|evm|fund:ef,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1285286,75948,75948,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_114/analysis.csv
random_analysis,random_v1_114,random_v1,F->G|evm|fund:fg,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1239462,71641,71641,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_114/analysis.csv
random_analysis,random_v1_114,random_v1,G->A|evm|fund:ga,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1193626,67334,67334,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_114/analysis.csv
random_analysis,random_v1_115,random_v1,B->C|evm|fund:bc,CTLCMultipleEdges,pair_summary,2,4,2,multi-level+multi-option,True,True,1,1516031,71641,133192,112464,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_115/analysis.csv
random_analysis,random_v1_115,random_v1,B->D|evm|fund:bd,CTLCMultipleEdges,pair_summary,1,3,3,single-level+multi-option,False,True,0,1377429,75948,75948,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_115/analysis.csv
random_analysis,random_v1_115,random_v1,C->A|evm|fund:ca,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1193638,67334,67334,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_115/analysis.csv
random_analysis,random_v1_115,random_v1,C->B|evm|fund:cb,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1169699,77013,77013,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_115/analysis.csv
random_analysis,random_v1_115,random_v1,C->D|evm|fund:cd,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1285262,75948,75948,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_115/analysis.csv
random_analysis,random_v1_115,random_v1,D->C|evm|fund:dc,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1239450,71641,71641,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_115/analysis.csv
random_analysis,random_v1_115,random_v1,D->E|evm|fund:de,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1123899,68747,68747,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_115/analysis.csv
random_analysis,random_v1_115,random_v1,E->A|evm|fund:ea,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1100987,64620,64620,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_115/analysis.csv
random_analysis,random_v1_115,random_v1,E->D|evm|fund:ed,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1285262,75948,75948,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_115/analysis.csv
random_analysis,random_v1_116,random_v1,B->A|evm|fund:ba,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1100975,64620,64620,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_116/analysis.csv
random_analysis,random_v1_116,random_v1,B->C|evm|fund:bc,CTLCMultipleEdges,pair_summary,1,2,2,single-level+multi-option,False,True,0,1331098,80267,80267,59539,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_116/analysis.csv
random_analysis,random_v1_116,random_v1,C->B|evm|fund:cb,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1123887,68747,68747,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_116/analysis.csv
random_analysis,random_v1_116,random_v1,C->D|evm|fund:cd,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1146811,72874,72874,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_116/analysis.csv
random_analysis,random_v1_116,random_v1,D->E|evm|fund:de,CTLCOnly,pair_summary,1,1,1,single-level,False,False,0,1123899,68747,68747,59561,True,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_116/analysis.csv
